gene,cor,Description
Os02g0726300,0.0691493388318654,Similar to AOBP (Ascorbate oxidase promoter-binding protein).
Os02g0726300,0.0691493388318654,Similar to AOBP (Ascorbate oxidase promoter-binding protein).
Os05g0533900,0.0691288018706489,Similar to CLP protease regulatory subunit CLPX precursor.
Os09g0514900,0.0691244107177969,Basic helix-loop-helix, Nulp1-type domain containing protein.
Os01g0165000,0.069123788350918,Transcription factor, Dehydration and salt stress tolerance
Os01g0165000,0.069123788350918,DRE binding protein 2.
Os06g0661200,0.069052032235681,Similar to B-box zinc finger family protein.
Os02g0462800,0.0690263686571909,WRKY transcription factor 42, Transcriptional repressor, Promotion of leaf senescence
Os06g0288100,0.0690230005449538,LRR receptor like kinase, Regulation of PTI response and antiviral defense
Os05g0162600,0.0690226190763151,RS2Z subfamily protein, Serine/arginine (SR)-rich protein
Os12g0174200,0.0690219150663502,Conserved hypothetical protein.
Os03g0700800,0.0689614905795608,Similar to EIN2.
Os03g0700800,0.0689614905795608,Hypothetical conserved gene.
Os03g0700800,0.0689614905795608,Similar to Ethylene insensitive 2.
Os01g0660200,0.0689546661839792,Acidic class III chitinase OsChib3a precursor (Chitinase) (EC 3.2.1.14).
Os07g0602100,0.0689427231507779,Conserved hypothetical protein.
Os05g0566900,0.0689170746310932,Similar to TA9 protein (Fragment).
Os05g0566900,0.0689170746310932,Hypothetical conserved gene.
Os12g0597300,0.0689162088339915,Similar to Mutator-like transposase-like protein.
Os11g0575600,0.0688587360144597,Lipoxygenase 10, Seed longevity, Tolerance to saline-alkaline stress
Os04g0440100,0.0688569896338508,Similar to H0525C06.10 protein.
Os04g0440100,0.0688569896338508,Similar to H0525C06.10 protein.
Os02g0260700,0.0688123852764011,Similar to GAMYB-binding protein (Fragment).
Os02g0260700,0.0688123852764011,Similar to GAMYB-binding protein.
Os04g0653200,0.0687850247403822,Cation/H<sup>+</sup> exchanger 3, Tolerance to manganese
Os01g0882800,0.0687767556967475,Amino acid permease 8, Regulation of grain quality, Transport of various amino acids
Os06g0483900,0.0687674822710364,Homeodomain-like containing protein.
Os12g0109200,0.0687588298197469,Similar to Ca(2+)-dependent nuclease.
Os05g0380200,0.06873164944916,Conserved hypothetical protein.
Os03g0805300,0.0686813916666892,Serine/threonine protein phosphatase 2A catalytic subunit
Os05g0474800,0.0686489373787682,WRKY transcription factor, Herbivore resistance, Defense regulation by the volatile indole
Os02g0310400,0.0686473371517347,Conserved hypothetical protein.
Os02g0198300,0.0686344290238489,ARF GTPase-activating protein GIT2 (G protein-coupled receptor kinase- interactor 2) (GRK-interacting protein 2) (Cool-interacting tyrosine- phosphorylated protein 2) (CAT2) (CAT-2). Splice isoform 2.
Os02g0198300,0.0686344290238489,ARF-GTPase-activating protein, Regulation of vesicle trafficking, Control of auxin-dependent root growth, Actin cytoskeletal organization
Os07g0681500,0.0686140374766035,Ankyrin repeat containing protein.
Os07g0681500,0.0686140374766035,Similar to predicted protein.
Os04g0684900,0.0685827464713325,Component of the CCR4-NOTcomplex, Deadenylase, Deadenylation (poly(A) tail shortening), Development and stress response
Os04g0684900,0.0685827464713325,Component of the CCR4-NOTcomplex, Deadenylase, Component of the plant P-body, Deadenylation (poly(A) tail shortening), Development and stress response
Os01g0771000,0.0685706467238911,Protein of unknown function DUF567 family protein.
Os03g0805100,0.0685424153524646,Similar to Squalene synthase (EC 2.5.1.21).
Os02g0823400,0.0685379065155811,O-methyltransferase, Trigonelline biosynthesis
Os09g0426800,0.0685136147597606,Homologue of WAX2/GL1, Synthesis of leaf cuticular wax
Os04g0433600,0.068499656688428,Protein of unknown function DUF668 family protein.
Os04g0433600,0.068499656688428,Protein of unknown function DUF3475 domain containing protein.
Os04g0433600,0.068499656688428,Similar to predicted protein.
Os11g0562100,0.0684950275014703,Squalene cyclase domain containing protein.
Os11g0562100,0.0684950275014703,Similar to cycloartenol synthase.
Os02g0224900,0.0684879869009652,Similar to ATPP2-A13.
Os01g0821300,0.0684878015854163,WRKY transcription factor, Promotion of phosphate accumulation under Pi-replete conditions
Os12g0533600,0.0684353158817286,Hypothetical conserved gene.
Os02g0770000,0.0684201580411157,Beta 1 subunit of 20S proteasome.
Os02g0770000,0.0684201580411157,Beta 1 subunit of 20S proteasome.
Os05g0135900,0.068416528239373,Spectrin repeat containing protein.
Os07g0614300,0.0684017404645706,Similar to Von Willebrand factor type A domain containing protein, expressed.
Os02g0767900,0.0683931092773527,Glutaredoxin 2 family protein.
Os11g0242700,0.0683888735054457,Similar to Ribosomal protein L37.
Os09g0536100,0.068274533317656,Hypothetical conserved gene.
Os04g0566000,0.0682704904133562,Similar to OSIGBa0158F05.10 protein.
Os05g0488900,0.0682698026359962,Similar to Cytochrome b5 reductase.
Os02g0100100,0.0682646004004556,Thioredoxin domain domain containing protein.
Os04g0587400,0.0682576763746095,Protein of unknown function DUF250 domain containing protein.
Os01g0190000,0.0682541676497398,Similar to oxidoreductase.
Os03g0293900,0.0682386675579646,Similar to Rubisco large subunit-binding protein subunit alpha (Fragment).
Os11g0528200,0.0682379151822188,Similar to NEF1 (NO EXINE FORMATION 1).
Os11g0528200,0.0682379151822188,No exine formation 1
Os02g0611250,0.0682316360397353,Hypothetical gene.
Os01g0636600,0.0682259720963145,Hypothetical conserved gene.
Os01g0636600,0.0682259720963145,Peptide deformylase 1B2, Pseudo gene, Non-functional
Os03g0305200,0.0682132352721955,Conserved hypothetical protein.
Os08g0548000,0.0681937140191336,Myb transcription factor domain containing protein.
Os12g0233400,0.0681708370214846,Zinc finger, C2H2-like domain containing protein.
Os08g0175600,0.0681698699070641,Similar to PolI-like DNA polymerase.
Os10g0568200,0.0681698395883128,Chaperonin Cpn60/TCP-1 family protein.
Os10g0568200,0.0681698395883128,Hypothetical conserved gene.
Os10g0568200,0.0681698395883128,Conserved hypothetical protein.
Os02g0139400,0.0681590516029477,Similar to Squamosa promoter-binding-like protein 3.
Os02g0139400,0.0681590516029477,SBP-domain transcription factor, OsmiR156  target  gene, Regulation of crown root development
Os07g0571900,0.0681550453098895,Prp18 domain containing protein.
Os04g0576900,0.068140088598075,LRR receptor-like kinase, Non-canonical, Control of organ size
Os06g0649500,0.0681087532364048,WD40 repeat-like domain containing protein.
Os06g0649500,0.0681087532364048,TFIID subunit, WD40-associated region domain containing protein.
Os02g0790600,0.0680937695570814,Similar to RING-H2 finger protein ATL1R (RING-H2 finger protein ATL8).
Os02g0790600,0.0680937695570814,Similar to RING-H2 finger protein ATL1R (RING-H2 finger protein ATL8).
Os08g0113700,0.0680758016023644,Conserved hypothetical protein.
Os04g0680000,0.0680551794714257,Similar to predicted protein.
Os10g0536400,0.0680003031415776,Similar to Oxidoreductase, 2OG-Fe oxygenase family protein, expressed.
Os10g0536400,0.0680003031415776,Salicylic acid hydroxylase 4, Flavanone 3&beta;-hydroxylases 2, Favonol and anthocyanin biosynthesis
Os03g0150500,0.067990828944871,Similar to Phosphate transporter 6.
Os01g0184100,0.067990081109638,Class II small heat shock protein, Positive regulation in both Xoo resistance and heat/salt tolerance
Os11g0590700,0.0679238065515797,Nucleotide-binding LRR receptor (NLR) family protein
Os11g0236100,0.0679027718774977,Similar to Sucrose-phosphate synthase.
Os05g0337200,0.0678680806203823,Helix-loop-helix DNA-binding domain containing protein.
Os10g0537600,0.0678367287716894,DNA replication helicase 2_9
Os03g0336300,0.0678082433367041,Peptidase M16, core domain containing protein.
Os06g0731200,0.0677760040531954,Similar to ABC transporter-like protein.
Os11g0139100,0.0677520558382549,Similar to 50S ribosomal protein L24.
Os11g0292050,0.0677461901334109,Similar to PHD-finger family protein, expressed.
Os06g0255700,0.0677443797884096,Chromatin remodeling factor 737, Sucrose non-fermenting 2 (Snf2) family protein, Salt and drought stress response, Response to M. oryzae infection
Os10g0520600,0.0677168302025788,UBX domain containing protein.
Os10g0520600,0.0677168302025788,Similar to fas-associated factor 1-like protein.
Os12g0209300,0.0677149845224809,Similar to ATPase, AAA family protein.
Os09g0436700,0.0676774853653298,PDZ/DHR/GLGF domain containing protein.
Os06g0153900,0.0676551395046202,Halide methyl transferase
Os06g0153900,0.0676551395046202,Similar to Thiol methyltransferase 2.
Os09g0106200,0.0676523775666695,Similar to Ps16 protein.
Os06g0696600,0.0676350262333963,Similar to Xyloglucan endo-transglycosylase homolog.
Os05g0232700,0.0676292838941709,Conserved hypothetical protein.
Os01g0896800,0.0676064554487388,Ribosomal protein L18/L5 domain containing protein.
Os02g0454300,0.0675868143062492,Conserved hypothetical protein.
Os05g0106700,0.0675851879980078,Similar to PRAF1; Ran GTPase binding / chromatin binding / zinc ion binding.
Os03g0192000,0.0675267479851813,Polymerase and histidinol phosphatase-like domain containing protein.
Os02g0451501,0.0675185106734147,Conserved hypothetical protein.
Os12g0162400,0.0674938306723545,Calcineurin B-like protein 6, Negative regulation of salt tolerance, Positive modulation of drought stress
Os09g0491708,0.0674893583689868,Protein of unknown function DUF296 domain containing protein.
Os09g0491708,0.0674893583689868,Protein of unknown function DUF296 domain containing protein.
Os03g0112101,0.0674717088708504,Similar to Adaptin N terminal region family protein, expressed.
Os09g0244900,0.0674610404180647,Transport protein particle (TRAPP) component domain containing protein.
Os09g0244900,0.0674610404180647,Transport protein particle (TRAPP) component domain containing protein.
Os09g0244900,0.0674610404180647,Transport protein particle (TRAPP) component domain containing protein.
Os09g0244900,0.0674610404180647,Transport protein particle (TRAPP) component domain containing protein.
Os06g0526800,0.0674485683632282,Probable protein phosphatase 2C 56.
Os11g0552100,0.0673880816528984,Protein of unknown function DUF724 family protein.
Os11g0552100,0.0673880816528984,Similar to Agenet domain containing protein.
Os07g0632600,0.0673852037449106,Heat shock protein DnaJ, N-terminal domain containing protein.
Os07g0632600,0.0673852037449106,Hypothetical conserved gene.
Os04g0662900,0.0672932350278826,RNA polymerase III transcriptional repressor, MAF1 domain containing protein.
Os04g0662900,0.0672932350278826,RNA polymerase III transcriptional repressor, MAF1 domain containing protein.
Os10g0162100,0.0672907061734108,Hypothetical conserved gene.
Os01g0830200,0.0672359143567729,Zinc finger, RING/FYVE/PHD-type domain containing protein.
Os12g0111500,0.0671878173700675,BTB domain containing protein.
Os07g0524100,0.0671850507701277,Thioredoxin domain 2 containing protein.
Os06g0251100,0.0671734773685101,Membrane attack complex component/perforin (MACPF) domain domain containing protein.
Os01g0658800,0.0671439636205151,Hypothetical protein.
Os02g0767100,0.0671258950588771,Similar to Cold-induced protein.
Os01g0233500,0.0671246149513969,Cyclin.
Os08g0233000,0.067113235559645,Non-protein coding transcript.
Os01g0655500,0.0670947395723887,Protein kinase, core domain containing protein.
Os01g0655500,0.0670947395723887,Similar to protein kinase domain containing protein.
Os04g0614000,0.0669983979545009,Similar to Peroxisomal 2, 4-dienoyl-CoA reductase (EC 1.3.1.34).
Os01g0338600,0.0669874795070948,Similar to cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes.
Os12g0107500,0.0669752398713774,Similar to Macrophage migration inhibitory factor.
Os03g0182800,0.0669652890856469,APETALA2/ethylene responsive factor, ERF transcription factor, Tolerance to drought and submergence stress
Os02g0247800,0.0669402782648164,Similar to calcium ion binding protein.
Os04g0437600,0.0669334808791241,Mitogen activated protein kinase kinase kinase 3 domain containing protein.
Os04g0437600,0.0669334808791241,Similar to H0315A08.7 protein.
Os02g0527200,0.0669291479056616,Similar to OSIGBa0142C11.2 protein.
Os04g0194800,0.0668974976766589,Hypothetical conserved gene.
Os12g0485000,0.0668939584164818,Similar to O-sialoglycoprotein endopeptidase.
Os12g0485000,0.0668939584164818,Peptidase M22, glycoprotease domain containing protein.
Os11g0592700,0.0668766048954014,GTP1/OBG domain containing protein.
Os09g0453000,0.0668688248955905,Uncharacterised protein family UPF0220 domain containing protein.
Os09g0453000,0.0668688248955905,Similar to transmembrane protein 50A.
Os04g0677700,0.0668667454188011,Katanin P80 ortholog, Katanin regulatory subunit P80b
Os01g0511000,0.0668618601376542,Similar to LOB domain protein 40.
Os02g0664700,0.0668130078264008,Conserved hypothetical protein.
Os02g0664700,0.0668130078264008,Similar to cDNA clone:J013020D20, full insert sequence.
Os01g0621200,0.0667796072490594,Similar to proline transporter.
Os03g0266300,0.0667787950506191,17.9 kDa class I small heat shock protein, Heat tolerance
Os03g0266300,0.0667787950506191,Class I low-molecular-weight heat shock protein 17.9.
Os12g0562400,0.066743072472475,Phosphoinositide-specific phospholipase C3, Responses to the osmotic stress, Modulation of ROS homeostasis
Os01g0739000,0.0667269745363706,Similar to Mitochondrial processing peptidase.
Os08g0524400,0.0667233739011327,Protein of unknown function DUF568, DOMON-like domain containing protein.
Os02g0783625,0.0666920950882053,NA
Os12g0115100,0.0666515458034722,Lipid transfer protein Class II, Lipid transfer protein a15
Os04g0692700,0.0666175529948227,SNF2 N-terminal domain and helicase C-terminal domain containing protein, ENL1-like
Os04g0663800,0.0665952892780378,Similar to Peptidyl-prolyl cis-trans isomerase 1 (EC 5.2.1.8) (Rotamase Pin1) (PPIase Pin1) (PIN1At).
Os06g0724300,0.0665632808837834,Protein of unknown function DUF616 family protein.
Os05g0245300,0.0665326190019228,Uncharacterised protein family UPF0497, trans-membrane plant subgroup domain containing protein.
Os01g0205100,0.0665310293037224,WD40 repeat-like domain containing protein.
Os08g0461100,0.066508044320211,Hypothetical conserved gene.
Os12g0293000,0.0664715966950044,NA
Os06g0105900,0.066427936496584,Conserved hypothetical protein.
Os06g0105900,0.066427936496584,Similar to cDNA clone:J023132J12, full insert sequence.
Os08g0507702,0.0664224056906202,Cytochrome P450 family protein.
Os03g0193000,0.0664187523817805,GRAS transcription factor domain containing protein.
Os07g0150100,0.066418033976745,Protein of unknown function DUF221 domain containing protein.
Os02g0711000,0.066374556938989,Conserved hypothetical protein.
Os02g0711000,0.066374556938989,Uncharacterized protein
Os01g0942900,0.066351553481408,Similar to cDNA clone:J023028M23, full insert sequence.
Os01g0883200,0.0663366391430145,Conserved hypothetical protein.
Os01g0858500,0.0663194324582542,Similar to Transcription initiation factor TFIID subunit 12 (Transcription initiation factor TFIID 20/15 kDa subunits) (TAFII-20/TAFII-15) (TAFII20/TAFII15).
